    0.0000   -5.5895
    0.0200   -5.5881
    0.0400   -5.5838
    0.0600   -5.5768
    0.0800   -5.5668
    0.1000   -5.5541
    0.1200   -5.5387
    0.1400   -5.5199
    0.1600   -5.4984
    0.1800   -5.4745
    0.2000   -5.4479
    0.2200   -5.4184
    0.2400   -5.3861
    0.2600   -5.3513
    0.2800   -5.3137
    0.3000   -5.2740
    0.3200   -5.2309
    0.3400   -5.1857
    0.3600   -5.1376
    0.3800   -5.0873
    0.4000   -5.0347
    0.4200   -4.9798
    0.4400   -4.9226
    0.4600   -4.8631
    0.4800   -4.8015
    0.5000   -4.7379
    0.5200   -4.6727
    0.5400   -4.6055
    0.5600   -4.5366
    0.5800   -4.4660
    0.6000   -4.3945
    0.6200   -4.3214
    0.6400   -4.2474
    0.6600   -4.1726
    0.6800   -4.0968
    0.7000   -4.0212
    0.7200   -3.9453
    0.7400   -3.8700
    0.7600   -3.7953
    0.7800   -3.7220
    0.8000   -3.6505
    0.8200   -3.5812
    0.8400   -3.5147
    0.8600   -3.4524
    0.8800   -3.3949
    0.9000   -3.3431
    0.9200   -3.2983
    0.9400   -3.2618
    0.9600   -3.2347
    0.9800   -3.2180
    1.0000   -3.2126

    0.0000    1.4206
    0.0200    1.4102
    0.0400    1.3798
    0.0600    1.3318
    0.0800    1.2694
    0.1000    1.1954
    0.1200    1.1131
    0.1400    1.0249
    0.1600    0.9321
    0.1800    0.8361
    0.2000    0.7383
    0.2200    0.6394
    0.2400    0.5401
    0.2600    0.4408
    0.2800    0.3421
    0.3000    0.2441
    0.3200    0.1475
    0.3400    0.0520
    0.3600   -0.0420
    0.3800   -0.1344
    0.4000   -0.2249
    0.4200   -0.3139
    0.4400   -0.4009
    0.4600   -0.4859
    0.4800   -0.5690
    0.5000   -0.6499
    0.5200   -0.7289
    0.5400   -0.8056
    0.5600   -0.8805
    0.5800   -0.9530
    0.6000   -1.0236
    0.6200   -1.0922
    0.6400   -1.1589
    0.6600   -1.2234
    0.6800   -1.2859
    0.7000   -1.3465
    0.7200   -1.4053
    0.7400   -1.4622
    0.7600   -1.5171
    0.7800   -1.5704
    0.8000   -1.6214
    0.8200   -1.6701
    0.8400   -1.7162
    0.8600   -1.7596
    0.8800   -1.7996
    0.9000   -1.8356
    0.9200   -1.8669
    0.9400   -1.8926
    0.9600   -1.9117
    0.9800   -1.9236
    1.0000   -1.9279

    0.0000    2.9313
    0.0200    2.9417
    0.0400    2.9718
    0.0600    3.0193
    0.0800    3.0806
    0.1000    3.1524
    0.1200    3.2313
    0.1400    3.3151
    0.1600    3.4009
    0.1800    3.4860
    0.2000    3.5623
    0.2200    3.5134
    0.2400    3.4541
    0.2600    3.3915
    0.2800    3.3264
    0.3000    3.2590
    0.3200    3.1901
    0.3400    3.1193
    0.3600    3.0475
    0.3800    2.9744
    0.4000    2.9004
    0.4200    2.8255
    0.4400    2.7498
    0.4600    2.6740
    0.4800    2.5974
    0.5000    2.5202
    0.5200    2.4425
    0.5400    2.3644
    0.5600    2.2856
    0.5800    2.2064
    0.6000    2.1265
    0.6200    2.0463
    0.6400    1.9657
    0.6600    1.8849
    0.6800    1.8041
    0.7000    1.7235
    0.7200    1.6441
    0.7400    1.5658
    0.7600    1.4894
    0.7800    1.4153
    0.8000    1.3447
    0.8200    1.2780
    0.8400    1.2161
    0.8600    1.1593
    0.8800    1.1086
    0.9000    1.0645
    0.9200    1.0277
    0.9400    0.9985
    0.9600    0.9772
    0.9800    0.9644
    1.0000    0.9600

    0.0000    3.8677
    0.0200    3.8645
    0.0400    3.8548
    0.0600    3.8385
    0.0800    3.8163
    0.1000    3.7879
    0.1200    3.7542
    0.1400    3.7154
    0.1600    3.6720
    0.1800    3.6235
    0.2000    3.5776
    0.2200    3.6496
    0.2400    3.7230
    0.2600    3.7890
    0.2800    3.8458
    0.3000    3.8915
    0.3200    3.9255
    0.3400    3.9460
    0.3600    3.9528
