    0.0000   -4.5604
    0.0200   -4.5594
    0.0400   -4.5558
    0.0600   -4.5500
    0.0800   -4.5417
    0.1000   -4.5311
    0.1200   -4.5184
    0.1400   -4.5031
    0.1600   -4.4856
    0.1800   -4.4661
    0.2000   -4.4439
    0.2200   -4.4199
    0.2400   -4.3936
    0.2600   -4.3652
    0.2800   -4.3345
    0.3000   -4.3022
    0.3200   -4.2678
    0.3400   -4.2316
    0.3600   -4.1937
    0.3800   -4.1541
    0.4000   -4.1130
    0.4200   -4.0707
    0.4400   -4.0266
    0.4600   -3.9812
    0.4800   -3.9344
    0.5000   -3.8865
    0.5200   -3.8377
    0.5400   -3.7881
    0.5600   -3.7379
    0.5800   -3.6868
    0.6000   -3.6358
    0.6200   -3.5847
    0.6400   -3.5331
    0.6600   -3.4815
    0.6800   -3.4300
    0.7000   -3.3787
    0.7200   -3.3276
    0.7400   -3.2769
    0.7600   -3.2267
    0.7800   -3.1770
    0.8000   -3.1278
    0.8200   -3.0790
    0.8400   -3.0310
    0.8600   -2.9836
    0.8800   -2.9367
    0.9000   -2.8904
    0.9200   -2.8446
    0.9400   -2.7995
    0.9600   -2.7544
    0.9800   -2.7096
    1.0000   -2.6654

    0.0000   -0.5007
    0.0200   -0.5026
    0.0400   -0.5080
    0.0600   -0.5167
    0.0800   -0.5292
    0.1000   -0.5452
    0.1200   -0.5648
    0.1400   -0.5876
    0.1600   -0.6138
    0.1800   -0.6431
    0.2000   -0.6756
    0.2200   -0.7112
    0.2400   -0.7495
    0.2600   -0.7904
    0.2800   -0.8340
    0.3000   -0.8796
    0.3200   -0.9272
    0.3400   -0.9767
    0.3600   -1.0275
    0.3800   -1.0799
    0.4000   -1.1338
    0.4200   -1.1883
    0.4400   -1.2441
    0.4600   -1.2998
    0.4800   -1.3558
    0.5000   -1.4121
    0.5200   -1.4683
    0.5400   -1.5245
    0.5600   -1.5805
    0.5800   -1.6363
    0.6000   -1.6916
    0.6200   -1.7464
    0.6400   -1.8005
    0.6600   -1.8541
    0.6800   -1.9072
    0.7000   -1.9596
    0.7200   -2.0109
    0.7400   -2.0615
    0.7600   -2.1113
    0.7800   -2.1603
    0.8000   -2.2090
    0.8200   -2.2566
    0.8400   -2.3037
    0.8600   -2.3499
    0.8800   -2.3958
    0.9000   -2.4413
    0.9200   -2.4871
    0.9400   -2.5320
    0.9600   -2.5764
    0.9800   -2.6209
    1.0000   -2.6654

    0.0000    2.4672
    0.0200    2.4608
    0.0400    2.4427
    0.0600    2.4133
    0.0800    2.3738
    0.1000    2.3253
    0.1200    2.2691
    0.1400    2.2068
    0.1600    2.1397
    0.1800    2.0689
    0.2000    1.9956
    0.2200    1.9207
    0.2400    1.8450
    0.2600    1.7692
    0.2800    1.6940
    0.3000    1.6199
    0.3200    1.5474
    0.3400    1.4768
    0.3600    1.4085
    0.3800    1.3430
    0.4000    1.2805
    0.4200    1.2210
    0.4400    1.1652
    0.4600    1.1132
    0.4800    1.0652
    0.5000    1.0213
    0.5200    0.9816
    0.5400    0.9464
    0.5600    0.9159
    0.5800    0.8902
    0.6000    0.8696
    0.6200    0.8539
    0.6400    0.8437
    0.6600    0.8388
    0.6800    0.8392
    0.7000    0.8452
    0.7200    0.8569
    0.7400    0.8743
    0.7600    0.8973
    0.7800    0.9256
    0.8000    0.9596
    0.8200    0.9993
    0.8400    1.0443
    0.8600    1.0948
    0.8800    1.1503
    0.9000    1.2107
    0.9200    1.2757
    0.9400    1.3452
    0.9600    1.4187
    0.9800    1.4957
    1.0000    1.5758

    0.0000    2.4672
    0.0200    2.4663
    0.0400    2.4649
    0.0600    2.4627
    0.0800    2.4599
    0.1000    2.4569
    0.1200    2.4537
    0.1400    2.4510
    0.1600    2.4491
    0.1800    2.4479
    0.2000    2.4486
    0.2200    2.4508
    0.2400    2.4549
    0.2600    2.4611
    0.2800    2.4696
    0.3000    2.4802
    0.3200    2.4931
    0.3400    2.5081
    0.3600    2.5253
    0.3800    2.5439
    0.4000    2.5644
    0.4200    2.5860
    0.4400    2.6086
    0.4600    2.6319
    0.4800    2.6549
    0.5000    2.6771
    0.5200    2.6979
    0.5400    2.7167
    0.5600    2.7325
    0.5800    2.7442
    0.6000    2.7510
    0.6200    2.7517
    0.6400    2.7462
    0.6600    2.7332
    0.6800    2.7121
    0.7000    2.6824
    0.7200    2.6443
    0.7400    2.5977
    0.7600    2.5430
    0.7800    2.4808
    0.8000    2.4121
    0.8200    2.3381
    0.8400    2.2593
    0.8600    2.1769
    0.8800    2.0920
    0.9000    2.0052
    0.9200    1.9177
    0.9400    1.8302
    0.9600    1.7437
    0.9800    1.6587
    1.0000    1.5758

    0.0000    5.5405
    0.0200    5.5493
    0.0400    5.5773
    0.0600    5.6237
    0.0800    5.6864
    0.1000    5.7647
    0.1200    5.8572
    0.1400    5.9625
    0.1600    6.0794
    0.1800    6.2065
    0.2000    6.3430
    0.2200    6.4876
    0.2400    6.6397
    0.2600    6.7986
    0.2800    6.9633
    0.3000    7.1338
    0.3200    7.3095
    0.3400    7.4898
    0.3600    7.6742
    0.3800    7.8628
    0.4000    8.0550
    0.4200    7.9631
    0.4400    7.7839
    0.4600    7.6093
    0.4800    7.4402
    0.5000    7.2776
    0.5200    7.1226
    0.5400    6.9760
    0.5600    6.8387
    0.5800    6.7116
    0.6000    6.5959
    0.6200    6.4927
    0.6400    6.4031
    0.6600    6.3276
    0.6800    6.2665
    0.7000    6.2214
    0.7200    6.1923
    0.7400    6.1790
    0.7600    6.1811
    0.7800    6.1981
    0.8000    6.2291
    0.8200    6.2736
    0.8400    6.3306
    0.8600    6.3991
    0.8800    6.4780
    0.9000    6.5668
    0.9200    6.6644
    0.9400    6.7703
    0.9600    6.8843
    0.9800    7.0053
    1.0000    7.1330

    0.0000    6.6493
    0.0200    6.6549
    0.0400    6.6741
    0.0600    6.7060
    0.0800    6.7503
    0.1000    6.8067
