    0.0000   -6.1231
    0.0200   -6.1212
    0.0400   -6.1163
    0.0600   -6.1089
    0.0800   -6.0980
    0.1000   -6.0833
    0.1200   -6.0668
    0.1400   -6.0467
    0.1600   -6.0231
    0.1800   -5.9970
    0.2000   -5.9677
    0.2200   -5.9353
    0.2400   -5.8997
    0.2600   -5.8614
    0.2800   -5.8199
    0.3000   -5.7750
    0.3200   -5.7276
    0.3400   -5.6769
    0.3600   -5.6234
    0.3800   -5.5670
    0.4000   -5.5077
    0.4200   -5.4455
    0.4400   -5.3803
    0.4600   -5.3121
    0.4800   -5.2411
    0.5000   -5.1675
    0.5200   -5.0905
    0.5400   -5.0112
    0.5600   -4.9295
    0.5800   -4.8449
    0.6000   -4.7576
    0.6200   -4.6675
    0.6400   -4.5750
    0.6600   -4.4799
    0.6800   -4.3821
    0.7000   -4.2819
    0.7200   -4.1795
    0.7400   -4.0748
    0.7600   -3.9674
    0.7800   -3.8582
    0.8000   -3.7467
    0.8200   -3.6330
    0.8400   -3.5171
    0.8600   -3.3994
    0.8800   -3.2799
    0.9000   -3.1581
    0.9200   -3.0349
    0.9400   -2.9097
    0.9600   -2.7833
    0.9800   -2.6555
    1.0000   -2.5262

    0.0000    3.7740
    0.0200    3.7527
    0.0400    3.6935
    0.0600    3.6098
    0.0800    3.5111
    0.1000    3.4041
    0.1200    3.2896
    0.1400    3.1713
    0.1600    3.0508
    0.1800    2.9274
    0.2000    2.8026
    0.2200    2.6766
    0.2400    2.5497
    0.2600    2.4220
    0.2800    2.2939
    0.3000    2.1654
    0.3200    2.0363
    0.3400    1.9071
    0.3600    1.7775
    0.3800    1.6475
    0.4000    1.5173
    0.4200    1.3867
    0.4400    1.2557
    0.4600    1.1244
    0.4800    0.9926
    0.5000    0.8603
    0.5200    0.7276
    0.5400    0.5943
    0.5600    0.4602
    0.5800    0.3258
    0.6000    0.1904
    0.6200    0.0551
    0.6400   -0.0808
    0.6600   -0.2175
    0.6800   -0.3541
    0.7000   -0.4912
    0.7200   -0.6287
    0.7400   -0.7663
    0.7600   -0.9045
    0.7800   -1.0424
    0.8000   -1.1799
    0.8200   -1.3173
    0.8400   -1.4544
    0.8600   -1.5910
    0.8800   -1.7271
    0.9000   -1.8626
    0.9200   -1.9973
    0.9400   -2.1310
    0.9600   -2.2639
    0.9800   -2.3956
    1.0000   -2.5262

    0.0000    4.3509
    0.0200    4.3443
    0.0400    4.3251
    0.0600    4.2923
    0.0800    4.2490
    0.1000    4.1965
    0.1200    4.1350
    0.1400    4.0669
    0.1600    3.9940
    0.1800    3.9163
    0.2000    3.8359
    0.2200    3.7532
    0.2400    3.6690
    0.2600    3.5843
    0.2800    3.4995
    0.3000    3.4154
    0.3200    3.3313
    0.3400    3.2485
    0.3600    3.1669
    0.3800    3.0869
    0.4000    3.0086
    0.4200    2.9323
    0.4400    2.8580
    0.4600    2.7861
    0.4800    2.7167
    0.5000    2.6495
    0.5200    2.5853
    0.5400    2.5232
    0.5600    2.4638
    0.5800    2.4073
    0.6000    2.3536
    0.6200    2.3029
    0.6400    2.2551
    0.6600    2.2103
    0.6800    2.1687
    0.7000    2.1304
    0.7200    2.0950
    0.7400    2.0628
    0.7600    2.0338
    0.7800    2.0080
    0.8000    1.9857
    0.8200    1.9668
    0.8400    1.9513
    0.8600    1.9392
    0.8800    1.9303
    0.9000    1.9253
    0.9200    1.9236
    0.9400    1.9256
    0.9600    1.9311
    0.9800    1.9402
    1.0000    1.9529

    0.0000    4.3509
    0.0200    4.3680
    0.0400    4.4114
    0.0600    4.4678
    0.0800    4.5275
    0.1000    4.5840
    0.1200    4.6305
    0.1400    4.6658
    0.1600    4.6877
    0.1800    4.6933
    0.2000    4.6828
    0.2200    4.6564
    0.2400    4.6150
    0.2600    4.5608
    0.2800    4.4952
    0.3000    4.4203
    0.3200    4.3370
    0.3400    4.2488
    0.3600    4.1555
    0.3800    4.0588
    0.4000    3.9598
    0.4200    3.8594
    0.4400    3.7584
    0.4600    3.6574
    0.4800    3.5571
    0.5000    3.4577
    0.5200    3.3601
    0.5400    3.2641
    0.5600    3.1700
    0.5800    3.0786
    0.6000    2.9899
    0.6200    2.9046
    0.6400    2.8219
    0.6600    2.7425
    0.6800    2.6664
    0.7000    2.5938
    0.7200    2.5248
    0.7400    2.4592
    0.7600    2.3978
    0.7800    2.3398
    0.8000    2.2856
    0.8200    2.2352
    0.8400    2.1887
    0.8600    2.1460
    0.8800    2.1070
    0.9000    2.0720
    0.9200    2.0406
    0.9400    2.0133
    0.9600    1.9894
    0.9800    1.9693
    1.0000    1.9529

    0.0000    6.9733
    0.0200    6.9827
    0.0400    7.0092
    0.0600    7.0520
    0.0800    7.1107
    0.1000    7.1837
    0.1200    7.2682
    0.1400    7.2960
    0.1600    7.2677
    0.1800    7.2567
    0.2000    7.2635
    0.2200    7.2877
    0.2400    7.3278
    0.2600    7.3819
    0.2800    7.4485
    0.3000    7.4132
    0.3200    7.3516
    0.3400    7.2900
    0.3600    7.2286
    0.3800    7.1676
    0.4000    7.1070
    0.4200    7.0478
    0.4400    6.9900
    0.4600    6.9338
    0.4800    6.8793
    0.5000    6.8267
    0.5200    6.7763
    0.5400    6.7279
    0.5600    6.6817
    0.5800    6.6381
    0.6000    6.5965
    0.6200    6.5582
    0.6400    6.5227
    0.6600    6.4901
    0.6800    6.4606
    0.7000    6.4341
    0.7200    6.4107
    0.7400    6.3905
    0.7600    6.3733
    0.7800    6.3595
    0.8000    6.3493
    0.8200    6.3427
    0.8400    6.3395
    0.8600    6.3400
    0.8800    6.3431
    0.9000    6.3510
    0.9200    6.3625
    0.9400    6.3779
    0.9600    6.3970
    0.9800    6.4201
    1.0000    6.4459

    0.0000    7.7743
    0.0200    7.7306
    0.0400    7.6461
    0.0600    7.5570
    0.0800    7.4741
    0.1000    7.4015
    0.1200    7.3413
    0.1400    7.3637
    0.1600    7.4679
    0.1800    7.5756
    0.2000    7.6573
    0.2200    7.6401
    0.2400    7.5894
    0.2600    7.5328
    0.2800    7.4736
    0.3000    7.5250
    0.3200    7.6089
    0.3400    7.6986
    0.3600    7.7919
    0.3800    7.8851
    0.4000    7.9754
    0.4200    8.0583
    0.4400    8.1277
    0.4600    8.1756
    0.4800    8.1943
    0.5000    8.1782
    0.5200    8.1330
    0.5400    8.0650
    0.5600    7.9830
    0.5800    7.8929
    0.6000    7.7981
    0.6200    7.7028
    0.6400    7.6072
    0.6600    7.5122
    0.6800    7.4201
    0.7000    7.3313
    0.7200    7.2448
    0.7400    7.1619
    0.7600    7.0832
    0.7800    7.0075
    0.8000    6.9361
    0.8200    6.8687
    0.8400    6.8056
    0.8600    6.7463
    0.8800    6.6911
    0.9000    6.6404
    0.9200    6.5934
    0.9400    6.5506
    0.9600    6.5117
    0.9800    6.4768
    1.0000    6.4459

    0.0000    8.0179
    0.0200    8.0154
    0.0400    8.0050
    0.0600    7.9878
    0.0800    7.9647
    0.1000    7.9361
    0.1200    7.9012
